# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_sequence_feature	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_structural_interaction_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
MKL1	ENSG00000196588	ENST00000620651	protein_coding	0	1	0	11	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	2
MLC1	ENSG00000100427	ENST00000311597	protein_coding	0	4	3	183	12	0	2	0	0	0	0	13	0	135	3	0	0	0	0	1	0	0	0	0	4	21
MLC1	ENSG00000100427	ENST00000395876	protein_coding	0	5	3	179	12	0	0	0	0	0	0	13	0	135	3	0	1	0	0	1	0	0	0	0	4	19
MLC1	ENSG00000100427	ENST00000442311	protein_coding	0	2	2	123	0	0	0	0	0	0	0	45	0	59	2	0	0	0	0	1	0	0	0	0	2	19
MLC1	ENSG00000100427	ENST00000470008	processed_transcript	0	0	0	85	0	0	0	0	0	0	0	45	0	20	0	1	0	0	0	0	0	0	0	0	0	19
MLC1	ENSG00000100427	ENST00000483836	processed_transcript	0	0	0	135	0	0	0	0	0	0	0	18	0	86	0	5	0	0	0	0	0	0	0	0	0	26
MMP11	ENSG00000099953	ENST00000215743	protein_coding	0	0	1	25	1	0	0	0	0	0	0	9	0	8	1	0	0	0	0	0	0	0	0	0	0	7
MMP11	ENSG00000099953	ENST00000428253	nonsense_mediated_decay	0	0	1	20	0	0	0	0	0	0	0	7	0	6	1	0	0	0	0	0	0	0	0	0	0	7
MMP11	ENSG00000099953	ENST00000434318	nonsense_mediated_decay	0	0	0	15	0	0	0	0	0	0	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	3
MMP11	ENSG00000099953	ENST00000437086	nonsense_mediated_decay	0	0	1	25	1	0	0	0	0	0	0	9	0	8	1	0	0	0	0	0	0	0	0	0	0	7
MMP11	ENSG00000099953	ENST00000460352	processed_transcript	0	0	0	14	0	0	0	0	0	0	0	7	0	1	0	1	0	0	0	0	0	0	0	0	0	5
MMP11	ENSG00000099953	ENST00000465385	retained_intron	0	0	0	36	0	0	0	0	0	0	0	9	0	14	0	3	0	0	0	0	0	0	0	0	0	10
MMP11	ENSG00000099953	ENST00000465730	retained_intron	0	0	0	18	0	0	0	0	0	0	0	5	0	5	0	1	0	0	0	0	0	0	0	0	0	7
MMP11	ENSG00000099953	ENST00000477567	processed_transcript	0	0	0	30	0	0	0	0	0	0	0	7	0	13	0	1	0	0	0	0	0	0	0	0	0	9
MMP11	ENSG00000099953	ENST00000480185	processed_transcript	0	0	0	13	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MMP11	ENSG00000099953	ENST00000488363	processed_transcript	0	0	0	13	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MMP11	ENSG00000099953	ENST00000489582	processed_transcript	0	0	0	30	0	0	0	0	0	0	0	7	0	13	0	1	0	0	0	0	0	0	0	0	0	9
MMP11	ENSG00000099953	ENST00000492464	retained_intron	0	0	0	12	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	3
MMP11	ENSG00000099953	ENST00000493132	retained_intron	0	0	0	14	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	3
MN1	ENSG00000169184	ENST00000302326	protein_coding	0	0	0	44	1	0	0	0	0	0	0	1	0	42	0	0	0	0	0	0	0	0	0	0	0	0
MN1	ENSG00000169184	ENST00000424656	nonsense_mediated_decay	0	0	0	44	0	0	0	0	0	0	0	2	0	42	0	0	0	0	0	0	0	0	0	0	0	0
MN1	ENSG00000169184	ENST00000497225	processed_transcript	0	0	0	44	0	0	0	0	0	0	0	2	0	36	0	0	0	0	0	0	0	0	0	0	0	6
MORC2	ENSG00000133422	ENST00000215862	protein_coding	0	0	0	25	0	0	1	0	0	0	0	6	0	16	0	0	0	0	0	0	0	0	0	0	0	2
MORC2	ENSG00000133422	ENST00000397641	protein_coding	0	0	0	25	1	0	1	0	0	0	0	5	0	16	0	0	0	0	0	0	0	0	0	0	0	2
MORC2	ENSG00000133422	ENST00000429468	protein_coding	0	0	0	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MORC2	ENSG00000133422	ENST00000445980	protein_coding	0	0	0	9	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3
MORC2	ENSG00000133422	ENST00000469915	processed_transcript	0	0	0	6	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	1
MORC2	ENSG00000133422	ENST00000476152	retained_intron	0	0	0	12	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	4
MORC2-AS1	ENSG00000235989	ENST00000422995	antisense	0	0	0	7	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	1
MORC2-AS1	ENSG00000235989	ENST00000432624	antisense	0	0	0	7	0	0	0	0	0	0	0	1	0	4	0	1	0	0	0	0	0	0	0	0	0	1
MORC2-AS1	ENSG00000235989	ENST00000441558	antisense	0	0	0	10	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	2
MORC2-AS1	ENSG00000235989	ENST00000609557	antisense	0	0	0	7	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	2
MOV10L1	ENSG00000073146	ENST00000262794	protein_coding	0	9	6	317	0	0	0	0	0	0	0	21	0	281	6	0	0	0	0	2	0	0	0	0	7	17
MOV10L1	ENSG00000073146	ENST00000354853	protein_coding	0	1	0	64	1	0	0	0	0	0	0	15	0	26	0	0	0	0	0	1	0	0	0	0	0	23
MOV10L1	ENSG00000073146	ENST00000395852	protein_coding	0	1	1	84	0	0	1	0	0	0	0	21	0	39	1	0	0	0	0	1	0	0	0	0	0	24
MOV10L1	ENSG00000073146	ENST00000395854	nonsense_mediated_decay	0	1	1	112	3	0	0	0	0	0	0	29	0	63	1	0	0	0	0	0	0	0	0	0	1	17
MOV10L1	ENSG00000073146	ENST00000395858	protein_coding	0	9	6	317	0	0	0	0	0	0	0	21	0	281	6	0	0	0	0	2	0	0	0	0	7	17
MOV10L1	ENSG00000073146	ENST00000419054	nonsense_mediated_decay	0	1	1	112	7	0	0	0	0	0	0	29	0	59	1	0	0	0	0	0	0	0	0	0	1	17
MOV10L1	ENSG00000073146	ENST00000434497	nonsense_mediated_decay	0	2	0	175	1	0	0	0	0	0	0	26	0	125	0	0	0	0	0	0	0	0	0	0	2	23
MOV10L1	ENSG00000073146	ENST00000475190	processed_transcript	0	0	0	114	0	0	0	0	0	0	0	30	0	64	0	1	0	0	0	0	0	0	0	0	0	19
MOV10L1	ENSG00000073146	ENST00000540615	protein_coding	0	10	4	318	0	0	0	0	0	0	0	21	0	280	4	0	0	0	0	2	0	0	0	0	8	19
MOV10L1	ENSG00000073146	ENST00000545383	protein_coding	0	9	6	318	0	0	0	0	0	0	0	21	0	282	6	0	0	0	0	2	0	0	0	0	7	17
MPPED1	ENSG00000186732	ENST00000334209	protein_coding	0	2	0	61	0	0	0	0	0	0	0	6	0	49	0	0	0	0	0	0	0	0	0	0	2	6
MPPED1	ENSG00000186732	ENST00000417669	protein_coding	0	2	0	158	2	0	2	0	0	0	0	4	0	146	0	0	0	0	0	0	0	0	0	0	2	4
MPPED1	ENSG00000186732	ENST00000443721	protein_coding	0	2	0	158	1	0	0	0	0	0	0	5	0	146	0	0	0	0	0	0	0	0	0	0	2	6
MPPED1	ENSG00000186732	ENST00000447567	protein_coding	0	0	0	36	0	0	1	0	0	0	0	9	0	22	0	0	0	0	0	0	0	0	0	0	0	4
MPPED1	ENSG00000186732	ENST00000465861	processed_transcript	0	0	0	25	0	0	0	0	0	0	0	16	0	1	0	4	0	0	0	0	0	0	0	0	0	4
MPPED1	ENSG00000186732	ENST00000480239	processed_transcript	0	0	0	36	0	0	0	0	0	0	0	9	0	22	0	1	0	0	0	0	0	0	0	0	0	4
MPST	ENSG00000128309	ENST00000341116	protein_coding	0	0	0	28	0	0	0	0	0	0	0	6	0	10	0	0	0	0	0	0	0	0	0	0	0	12
MPST	ENSG00000128309	ENST00000397225	protein_coding	0	0	0	18	0	0	1	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	5
MPST	ENSG00000128309	ENST00000401419	protein_coding	0	0	0	28	0	0	0	0	0	0	0	6	0	10	0	0	0	0	0	0	0	0	0	0	0	12
MPST	ENSG00000128309	ENST00000404393	protein_coding	0	0	0	28	0	0	0	0	0	0	0	6	0	10	0	0	0	0	0	0	0	0	0	0	0	12
MPST	ENSG00000128309	ENST00000404802	protein_coding	0	0	0	28	0	0	0	0	0	0	0	6	0	10	0	0	0	0	0	0	0	0	0	0	0	12
MPST	ENSG00000128309	ENST00000429360	protein_coding	0	0	0	28	0	0	0	0	0	0	0	6	0	10	0	0	0	0	0	0	0	0	0	0	0	12
MPST	ENSG00000128309	ENST00000485587	retained_intron	0	0	0	28	0	0	0	0	0	0	0	6	0	5	0	5	0	0	0	0	0	0	0	0	0	12
MPST	ENSG00000128309	ENST00000628507	protein_coding	0	0	0	11	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	6
MRPL40	ENSG00000185608	ENST00000333130	protein_coding	0	0	0	12	0	0	1	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	3
MRPL40	ENSG00000185608	ENST00000443660	processed_transcript	0	0	0	11	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	3
MRPL40	ENSG00000185608	ENST00000471259	processed_transcript	0	0	0	11	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	3
MRPS16P3	ENSG00000226336	ENST00000415961	processed_pseudogene	0	0	0	46	0	0	0	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	0	30
MRPS18CP6	ENSG00000228807	ENST00000423587	processed_pseudogene	0	0	0	20	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	8
MTATP6P20	ENSG00000237948	ENST00000414147	processed_pseudogene	0	0	0	19	0	0	0	0	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	5
MTCO1P20	ENSG00000233764	ENST00000425366	processed_pseudogene	0	0	0	19	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	8
MTCO2P20	ENSG00000231576	ENST00000437339	processed_pseudogene	0	0	0	22	0	0	0	0	0	0	0	13	0	1	0	1	0	0	0	0	0	0	0	0	0	7
MTCO3P20	ENSG00000225557	ENST00000454926	processed_pseudogene	0	0	0	22	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	6
MTCYBP34	ENSG00000237129	ENST00000439552	processed_pseudogene	0	0	0	24	0	0	0	0	0	0	0	14	0	0	0	4	0	0	0	0	0	0	0	0	0	6
MTFP1	ENSG00000242114	ENST00000266263	protein_coding	0	0	0	9	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3
MTFP1	ENSG00000242114	ENST00000355143	protein_coding	0	0	0	9	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3
MTFP1	ENSG00000242114	ENST00000407550	protein_coding	0	0	0	9	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3
MTFP1	ENSG00000242114	ENST00000412752	nonsense_mediated_decay	0	0	0	9	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3
MTFP1	ENSG00000242114	ENST00000614920	retained_intron	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
MTFP1	ENSG00000242114	ENST00000629597	protein_coding	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
MTMR3	ENSG00000100330	ENST00000323630	protein_coding	0	0	0	157	0	0	0	0	0	0	0	1	0	153	0	0	0	0	0	0	0	0	0	0	0	3
MTMR3	ENSG00000100330	ENST00000333027	protein_coding	0	0	0	157	1	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	3
MTMR3	ENSG00000100330	ENST00000351488	protein_coding	0	0	0	157	0	0	0	0	0	0	0	1	0	153	0	0	0	0	0	0	0	0	0	0	0	3
MTMR3	ENSG00000100330	ENST00000401950	protein_coding	0	0	0	157	0	0	0	0	0	0	0	1	0	153	0	0	0	0	0	0	0	0	0	0	0	3
MTMR3	ENSG00000100330	ENST00000406629	protein_coding	0	0	0	52	0	0	0	0	0	0	0	1	0	44	0	0	0	0	0	0	0	0	0	0	0	7
MTMR3	ENSG00000100330	ENST00000415511	processed_transcript	0	0	0	143	0	0	0	0	0	0	0	10	0	130	0	0	0	0	0	0	0	0	0	0	0	3
MTMR3	ENSG00000100330	ENST00000445401	protein_coding	0	0	0	143	0	0	0	0	0	0	0	10	0	130	0	0	0	0	0	0	0	0	0	0	0	3
MTMR3	ENSG00000100330	ENST00000480776	retained_intron	0	0	0	7	0	0	0	0	0	0	0	2	0	1	0	2	0	0	0	0	0	0	0	0	0	2
MTMR3	ENSG00000100330	ENST00000487907	processed_transcript	0	0	0	9	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7
MTMR3	ENSG00000100330	ENST00000491251	retained_intron	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MTMR3	ENSG00000100330	ENST00000492087	retained_intron	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MTMR3	ENSG00000100330	ENST00000495098	processed_transcript	0	0	0	120	0	0	0	0	0	0	0	2	0	115	0	0	0	0	0	0	0	0	0	0	0	3
MTND1P10	ENSG00000229088	ENST00000426108	processed_pseudogene	0	0	0	27	0	0	0	0	0	0	0	12	0	0	0	3	0	0	0	0	0	0	0	0	0	12
MTND1P17	ENSG00000228122	ENST00000448961	processed_pseudogene	0	0	0	16	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	9
MYH9	ENSG00000100345	ENST00000216181	protein_coding	0	3	1	167	1	0	0	0	0	0	0	1	0	164	0	0	1	0	0	1	0	0	0	0	2	2
MYH9	ENSG00000100345	ENST00000401701	protein_coding	0	0	0	58	0	0	0	0	0	0	0	7	0	48	0	0	0	0	0	0	0	0	0	0	0	3
MYH9	ENSG00000100345	ENST00000456729	protein_coding	0	0	0	31	0	0	1	0	0	0	0	10	0	17	0	0	0	0	0	0	0	0	0	0	0	3
MYH9	ENSG00000100345	ENST00000459960	retained_intron	0	0	0	14	0	0	0	0	0	0	0	2	0	3	0	1	0	0	0	0	0	0	0	0	0	8
MYH9	ENSG00000100345	ENST00000463027	processed_transcript	0	0	0	35	0	0	0	0	0	0	0	20	0	9	0	0	0	0	0	0	0	0	0	0	0	6
MYH9	ENSG00000100345	ENST00000472210	processed_transcript	0	0	0	27	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	7
MYH9	ENSG00000100345	ENST00000473022	retained_intron	0	0	0	19	0	0	0	0	0	0	0	8	0	5	0	0	0	0	0	0	0	0	0	0	0	6
MYH9	ENSG00000100345	ENST00000475726	processed_transcript	0	0	0	5	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3
MYH9	ENSG00000100345	ENST00000477189	retained_intron	0	0	0	56	0	0	0	0	0	0	0	41	0	7	0	0	0	0	0	0	0	0	0	0	0	8
MYH9	ENSG00000100345	ENST00000486218	retained_intron	0	0	0	5	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3
MYH9	ENSG00000100345	ENST00000495928	processed_transcript	0	0	0	17	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	6
MYO18B	ENSG00000133454	ENST00000335473	protein_coding	0	6	5	545	0	0	0	0	0	0	0	11	0	528	5	0	0	0	0	2	0	0	0	0	4	8
MYO18B	ENSG00000133454	ENST00000407587	protein_coding	0	6	5	539	0	0	0	0	0	0	0	6	0	528	5	0	0	0	0	2	0	0	0	0	4	7
MYO18B	ENSG00000133454	ENST00000418374	retained_intron	0	1	0	449	0	0	0	0	0	0	0	0	0	433	0	8	0	0	0	1	0	0	0	0	0	9
MYO18B	ENSG00000133454	ENST00000534908	processed_transcript	0	0	0	19	0	0	0	0	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	10
MYO18B	ENSG00000133454	ENST00000536101	protein_coding	0	6	5	534	0	0	0	0	0	0	0	0	0	528	5	0	0	0	0	2	0	0	0	0	4	8
MYO18B	ENSG00000133454	ENST00000536204	processed_transcript	0	0	0	19	0	0	0	0	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	10
MYO18B	ENSG00000133454	ENST00000539302	nonsense_mediated_decay	0	2	4	483	3	0	0	0	0	0	0	6	0	467	4	0	0	0	0	2	0	0	0	0	0	9
MYO18B	ENSG00000133454	ENST00000539544	processed_transcript	0	0	0	12	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	10
MYO18B	ENSG00000133454	ENST00000540454	nonsense_mediated_decay	0	0	0	10	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4
MYO18B	ENSG00000133454	ENST00000543971	protein_coding	0	0	0	27	0	0	0	0	0	0	0	6	0	15	0	0	0	0	0	0	0	0	0	0	0	6
Metazoa_SRP	ENSG00000273846	ENST00000617743	misc_RNA	0	0	0	11	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metazoa_SRP	ENSG00000273866	ENST00000615981	misc_RNA	0	0	0	37	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	27
Metazoa_SRP	ENSG00000273979	ENST00000616394	misc_RNA	0	0	0	11	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Metazoa_SRP	ENSG00000275293	ENST00000619894	misc_RNA	0	0	0	8	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Metazoa_SRP	ENSG00000275319	ENST00000618466	misc_RNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metazoa_SRP	ENSG00000275840	ENST00000621315	misc_RNA	0	0	0	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Metazoa_SRP	ENSG00000276800	ENST00000612964	misc_RNA	0	0	0	14	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	5
Metazoa_SRP	ENSG00000277385	ENST00000622344	misc_RNA	0	0	0	35	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	21
Metazoa_SRP	ENSG00000277771	ENST00000621807	misc_RNA	0	0	0	17	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Metazoa_SRP	ENSG00000277950	ENST00000619837	misc_RNA	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metazoa_SRP	ENSG00000283438	ENST00000635920	misc_RNA	0	0	0	22	0	0	0	0	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	8
NAGA	ENSG00000198951	ENST00000396398	protein_coding	0	1	0	38	3	0	1	0	0	0	0	6	0	14	0	0	0	0	0	0	0	0	0	0	1	14
NAGA	ENSG00000198951	ENST00000402937	protein_coding	0	1	0	38	0	0	0	0	0	0	0	9	0	15	0	0	0	0	0	0	0	0	0	0	1	14
NAGA	ENSG00000198951	ENST00000403363	protein_coding	0	1	0	38	0	0	0	0	0	0	0	9	0	15	0	0	0	0	0	0	0	0	0	0	1	14
NBEAP3	ENSG00000223875	ENST00000420638	unprocessed_pseudogene	0	0	0	5	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0
NCAPH2	ENSG00000025770	ENST00000299821	protein_coding	0	0	0	25	1	0	0	0	0	0	0	10	0	6	0	0	0	0	0	0	0	0	0	0	0	8
NCAPH2	ENSG00000025770	ENST00000395698	protein_coding	0	0	0	17	0	0	0	0	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	8
NCAPH2	ENSG00000025770	ENST00000395701	protein_coding	0	0	0	25	1	0	0	0	0	0	0	10	0	6	0	0	0	0	0	0	0	0	0	0	0	8
NCAPH2	ENSG00000025770	ENST00000418794	nonsense_mediated_decay	0	0	0	14	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	8
NCAPH2	ENSG00000025770	ENST00000420993	protein_coding	0	0	0	25	1	0	0	0	0	0	0	10	0	6	0	0	0	0	0	0	0	0	0	0	0	8
NCAPH2	ENSG00000025770	ENST00000518394	nonsense_mediated_decay	0	0	0	14	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	8
NCAPH2	ENSG00000025770	ENST00000520297	processed_transcript	0	0	0	14	0	0	0	0	0	0	0	10	0	3	0	0	0	0	0	0	0	0	0	0	0	1
NCAPH2	ENSG00000025770	ENST00000522048	retained_intron	0	0	0	14	0	0	0	0	0	0	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	2
NCAPH2	ENSG00000025770	ENST00000522304	protein_coding	0	0	0	16	1	0	0	0	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	4
NCAPH2	ENSG00000025770	ENST00000523045	protein_coding	0	0	0	23	0	0	0	0	0	0	0	11	0	4	0	0	0	0	0	0	0	0	0	0	0	8
NCF4	ENSG00000100365	ENST00000248899	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2
NCF4	ENSG00000100365	ENST00000397147	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2
NCF4	ENSG00000100365	ENST00000415063	processed_transcript	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
NCF4	ENSG00000100365	ENST00000447071	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2
NDUFA6	ENSG00000184983	ENST00000470753	protein_coding	0	0	0	8	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5
NDUFA6	ENSG00000184983	ENST00000498737	protein_coding	0	0	0	12	1	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	6
NDUFA6	ENSG00000184983	ENST00000602404	protein_coding	0	0	0	12	1	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	6
NDUFA6	ENSG00000184983	ENST00000617763	protein_coding	0	0	0	12	1	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	6
NDUFA6-AS1	ENSG00000237037	ENST00000417327	antisense	0	0	0	48	0	0	0	0	0	0	0	14	0	31	0	0	0	0	0	0	0	0	0	0	0	3
NDUFA6-AS1	ENSG00000237037	ENST00000434834	antisense	0	0	0	47	0	0	0	0	0	0	0	13	0	30	0	1	0	0	0	0	0	0	0	0	0	3
NDUFA6-AS1	ENSG00000237037	ENST00000439129	antisense	0	0	0	91	0	0	0	0	0	0	0	23	0	62	0	3	0	0	0	0	0	0	0	0	0	3
NDUFA6-AS1	ENSG00000237037	ENST00000451451	antisense	0	0	0	24	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	11
NDUFA6-AS1	ENSG00000237037	ENST00000536447	antisense	0	0	0	47	0	0	0	0	0	0	0	13	0	31	0	0	0	0	0	0	0	0	0	0	0	3
NDUFA6-AS1	ENSG00000237037	ENST00000547929	retained_intron	0	0	0	28	0	0	0	0	0	0	0	12	0	11	0	0	0	0	0	0	0	0	0	0	0	5
NDUFA6-AS1	ENSG00000237037	ENST00000595777	antisense	0	0	0	47	0	0	0	0	0	0	0	13	0	31	0	0	0	0	0	0	0	0	0	0	0	3
NDUFA6-AS1	ENSG00000237037	ENST00000600968	antisense	0	0	0	47	0	0	0	0	0	0	0	13	0	31	0	0	0	0	0	0	0	0	0	0	0	3
NDUFA6-AS1	ENSG00000237037	ENST00000608643	retained_intron	0	0	0	23	0	0	0	0	0	0	0	12	0	4	0	2	0	0	0	0	0	0	0	0	0	5
NDUFA6-AS1	ENSG00000237037	ENST00000608974	antisense	0	0	0	9	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3
NDUFA6-AS1	ENSG00000237037	ENST00000609499	retained_intron	0	0	0	28	0	0	0	0	0	0	0	12	0	11	0	0	0	0	0	0	0	0	0	0	0	5
NDUFA6-AS1	ENSG00000237037	ENST00000609833	retained_intron	0	0	0	28	0	0	0	0	0	0	0	12	0	11	0	0	0	0	0	0	0	0	0	0	0	5
NDUFA6-AS1	ENSG00000237037	ENST00000610250	antisense	0	0	0	28	0	0	0	0	0	0	0	12	0	11	0	0	0	0	0	0	0	0	0	0	0	5
NDUFA6-AS1	ENSG00000237037	ENST00000617009	antisense	0	0	0	35	0	0	0	0	0	0	0	10	0	8	0	3	0	0	0	0	0	0	0	0	0	14
NDUFA6-AS1	ENSG00000237037	ENST00000617396	antisense	0	0	0	27	0	0	0	0	0	0	0	11	0	11	0	0	0	0	0	0	0	0	0	0	0	5
NDUFA6-AS1	ENSG00000237037	ENST00000621190	antisense	0	0	0	43	0	0	0	0	0	0	0	16	0	10	0	3	0	0	0	0	0	0	0	0	0	14
NDUFA9P1	ENSG00000237406	ENST00000436210	processed_pseudogene	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NEFH	ENSG00000100285	ENST00000310624	protein_coding	0	2	0	25	2	0	0	0	0	0	0	11	0	10	0	0	0	0	0	0	0	0	0	0	2	2
NEK2P2	ENSG00000231565	ENST00000438441	processed_pseudogene	0	0	0	5	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NF1P6	ENSG00000224435	ENST00000426025	unprocessed_pseudogene	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4
NF2	ENSG00000186575	ENST00000334961	protein_coding	0	4	0	106	0	0	1	0	0	0	0	4	0	89	0	0	4	0	0	0	0	0	0	0	0	12
NF2	ENSG00000186575	ENST00000338641	protein_coding	0	4	0	120	4	0	1	0	0	0	0	2	0	101	0	0	4	0	0	0	0	0	0	0	0	12
NF2	ENSG00000186575	ENST00000353887	protein_coding	0	0	0	119	0	0	1	0	0	0	0	5	0	101	0	0	0	0	0	0	0	0	0	0	0	12
NF2	ENSG00000186575	ENST00000361166	protein_coding	0	4	0	118	0	0	0	0	0	0	0	5	0	101	0	0	4	0	0	0	0	0	0	0	0	12
